RowNumber,CustomerId,Surname,First Name,Date of Birth,Gender,Marital Status,Number of Dependents,Occupation,Income,Education Level,Address,Contact Information,Customer Tenure,Customer Segment,Preferred Communication Channel,Credit Score,Credit History Length,Outstanding Loans,Churn Flag,Churn Reason,Churn Date,Balance,NumOfProducts,NumComplaints
58008,516418c6-4cce-431e-831d-63bbf5d4ffeb,Riley,Brian,1968-09-10,Male,Single,1,"Scientist, marine",53366.42,High School,"000 Oconnor Dale
Longfurt, NY 18614",(364)546-5385x5963,4,SME,Email,377,24,14411.97,0,,,141601.21,2,5
91094,5b7f771d-c435-4a76-a474-b4e22d715a36,Jackson,Dennis,1978-01-03,Female,Married,1,"Loss adjuster, chartered",77693.56,High School,"72066 Heather View
Brookschester, IN 63533",001-753-900-8680x7360,17,Corporate,Phone,660,7,30723.16,0,,,193538.24,4,5
114207,69496607-ee86-486e-b270-8403b7d940d9,Robinson,Lawrence,1960-05-18,Male,Single,0,"Designer, ceramics/pottery",78795.43,Bachelor's,"83424 Stacy Drive
Millerburgh, KY 92124",(278)669-5354,11,Retail,Email,457,20,14984.16,0,,,152990.03,4,6
27435,8faa0970-cbb2-4f9a-bd27-d5c1da32cf06,Padilla,William,1988-09-25,Female,Divorced,4,Armed forces logistics/support/administrative officer,53728.86,Bachelor's,"32797 Peters Rapid
Amyside, PR 29630",389-286-1965x1070,30,SME,Email,754,4,45892.83,0,,,192435.08,1,4
36320,6e00d1ed-5883-496f-9e83-24ac047b66c9,Martinez,Frank,1961-07-06,Male,Divorced,3,Heritage manager,6479.5,High School,"594 Parker Ridges
West Michele, GA 16970",625-940-4144,1,SME,Email,626,23,2014.07,0,,,161242.73,2,0
78116,e697a476-c0ca-411e-87f9-87cb849db849,Arroyo,Tiffany,1979-10-25,Female,Single,4,Financial manager,63730.48,Master's,"9079 Rodriguez Islands Apt. 973
South Veronicaburgh, CT 80861",758.788.3297,27,Retail,Phone,374,9,32568.11,0,,,138660.22,3,6
55695,a02bde66-3a85-474b-95d6-08319ee5f067,Flynn,Terri,1955-09-08,Female,Married,5,"Designer, ceramics/pottery",59443.25,High School,"57538 Jefferson Drive
Donaldstad, DE 34259",(539)497-9343,4,SME,Phone,734,1,25400.87,1,Relocation,2024-04-25,30563.19,2,8
63225,d3726bca-8653-4531-baf6-cd69385f7925,Leonard,Shawn,1964-03-09,Male,Single,4,"Teacher, special educational needs",51429.68,Bachelor's,"123 Harris Avenue
South Walterview, NM 29834",(463)341-6979x24856,5,SME,Phone,370,20,48171.24,0,,,189556.87,1,5
26943,3be46c93-4299-42d4-8283-a7e9ba97da14,Johnson,Helen,1961-06-18,Male,Single,0,"Journalist, magazine",65378.16,Bachelor's,"761 Rice Parkways
North Lisa, KS 87638",7964208560,2,Retail,Phone,366,12,49698.95,1,Account Closure,2024-02-23,3715.94,5,4
96125,5b89e3e2-e5ae-4f34-9aac-1c74a0167c74,Gonzalez,Gary,1986-10-25,Female,Married,2,Office manager,15224.04,Master's,"6338 Katherine Forges
Lawrenceport, UT 11439",(748)213-7467,18,SME,Email,332,5,31585.99,0,,,137213.57,4,0
72612,e4a43c4b-ce91-450a-a70f-bbb8143bb629,Fritz,Stephanie,1995-03-08,Female,Single,3,"Education officer, museum",99620.11,Master's,"347 Shannon Center Suite 823
Lyonsbury, NH 06569",910-892-9337,30,SME,Phone,765,16,37723.43,0,,,39346.36,5,5
25723,8c5f5b3f-b4fa-4160-9ec3-e5b2310cbfcc,Santos,Victor,1989-02-20,Female,Divorced,3,"Engineer, biomedical",8705.43,Bachelor's,"232 Brian Pass
North Kayla, VT 61769",924-227-3229x8250,12,Retail,Email,427,20,26271.53,0,,,97264.53,2,6
112509,be5f3187-9e7c-4675-bf0a-9a2bfba10dfa,Harris,Amanda,1951-03-02,Female,Single,3,"Investment banker, corporate",15575.23,Diploma,"68627 Matthew Pike Suite 095
New Alexandraton, OK 31397",001-461-956-2234x35327,4,Retail,Phone,773,16,9242.18,0,,,246513.79,2,7
47353,13d2a302-c52e-4f7e-a289-7d7889001bdc,Ball,Scott,1975-02-28,Male,Married,0,Ecologist,45388.95,Diploma,"012 Michael Wall Apt. 550
Jenniferberg, MP 33930",841.706.3622,28,SME,Email,601,27,29403.8,0,,,169046.92,1,8
61505,e9da52e9-c5d6-4d56-abd0-7fa2bb70f1a7,Mendez,Joan,1993-11-19,Female,Divorced,2,"Research officer, political party",59217.12,Master's,"9656 Oneal Ferry
Smithville, AR 97552",6447939721,8,Corporate,Phone,721,17,32135.88,0,,,196900.14,4,7
61838,13ae86cd-a07d-4893-ae4f-f93ebd2cb25e,Strong,Shaun,2002-03-02,Female,Divorced,3,Physiotherapist,83039.68,Master's,"773 Gray Villages
Erinside, MN 95051",(465)354-1040x772,19,Retail,Phone,716,8,42173.42,0,,,31983.71,3,3
103643,09e3c2db-5ae2-4922-bcf2-7eb49cf3b250,Smith,Christopher,1964-02-25,Male,Married,2,Actor,79503.61,Diploma,"460 Harry Camp
Walkertown, AZ 06044",617.883.2916x766,23,Corporate,Phone,507,22,25249.61,0,,,182399.55,4,2
91233,791163d1-bc30-4e08-85f8-1205639fb093,Lewis,Brian,1999-10-20,Male,Divorced,0,Operational investment banker,18531.46,Master's,"800 Nolan Lock
Jonesfort, RI 33810",001-617-796-2144x82462,1,SME,Email,508,14,40810.74,0,,,117214.46,4,3
88672,bebb20cb-2a82-4c8a-93ca-d99269b63387,Williams,Michelle,1987-11-17,Male,Single,3,"Engineer, drilling",94859.37,High School,"054 Moody Underpass Apt. 950
New Susanberg, ND 62042",001-539-253-7339x05724,11,Retail,Email,755,10,23849.0,0,,,119402.86,2,3
35033,bad7db2c-0179-42c3-a45c-5f52d7ad30e5,Kelly,Jim,1992-11-16,Male,Divorced,1,Consulting civil engineer,5211.52,Bachelor's,"506 Wilson Fort
South Stanley, MD 07411",001-786-560-9226x49755,15,Corporate,Email,844,12,40969.06,0,,,179762.28,3,10
32279,924d0b6f-9365-4e4e-93c4-435c2a0b0ecb,Rangel,Michelle,1957-12-10,Male,Single,5,"Nurse, children's",44384.74,Diploma,"318 Patel Fords Apt. 806
Davishaven, MT 62949",3386222748,15,SME,Phone,505,4,22984.41,1,Account Closure,2024-06-29,16083.49,3,6
34274,9300a1bf-46cd-499a-960b-58617f737db5,Hayes,Bethany,2000-12-01,Male,Single,3,Chief Technology Officer,26215.23,Bachelor's,"PSC 4644, Box 4686
APO AP 63262",(216)650-1061,22,SME,Phone,421,25,30573.73,1,Relocation,2024-05-12,19769.83,3,4
95297,70fe8099-0023-467f-9ed4-c706741867f9,Miller,Lisa,1969-09-19,Male,Divorced,2,General practice doctor,39852.7,Bachelor's,"32031 Mccullough Stream
West Denise, CT 84979",(472)352-5244x3962,3,Retail,Email,564,3,28518.61,0,,,56287.84,4,0
6934,bf391000-a1ee-479a-9c1b-56c1b2d6d817,Freeman,Lisa,1986-05-10,Male,Married,1,Chartered public finance accountant,6091.11,High School,"54108 Jimenez Rapids Suite 886
Kimberlyfurt, NE 81364",(261)691-7529x67230,4,SME,Email,759,21,9986.54,0,,,165716.73,1,5
86523,b967ff7d-8975-425f-a814-a195448f01e3,Howard,Jonathan,1998-05-31,Male,Married,5,Insurance risk surveyor,24807.4,Master's,"5093 Benjamin Key
Rodriguezport, AR 88426",306-315-1317x43584,13,Corporate,Email,477,14,11456.63,0,,,38734.74,2,2
2727,7dc1fde9-1c68-43bb-a3d3-8ec9a4ca02a7,Carter,Jessica,1975-09-06,Male,Single,5,"Engineer, control and instrumentation",96299.69,High School,"58405 Brown Camp Suite 706
Lake Frederick, TX 87769",001-787-713-3419x3492,4,SME,Phone,708,11,10970.03,0,,,92233.16,2,1
113927,3f97ff5f-a7b8-4159-99a5-f70d69f9ef62,Sampson,Michael,1961-04-11,Female,Divorced,0,Sports administrator,91268.94,High School,"PSC 8222, Box 8044
APO AE 39556",725-924-2215,17,Corporate,Email,773,9,41211.86,0,,,162894.27,3,7
39230,65788285-b46f-4e5f-96f0-79b27236ca31,George,John,1985-08-09,Female,Married,4,Colour technologist,15440.45,High School,"476 Bryant Haven
Colleenfurt, NC 72838",895.692.4227x65193,7,Retail,Phone,635,4,30641.83,0,,,166965.44,5,6
112095,55d6c2b2-e1ff-4b9d-a790-fb486c69bdd6,Gray,Christopher,1955-01-27,Female,Divorced,0,Geographical information systems officer,9845.28,Bachelor's,"052 Leslie Trail Apt. 709
Hillburgh, WV 51047",001-406-703-1354x568,17,SME,Phone,660,4,14043.62,0,,,51855.41,2,2
61207,976aee84-8f45-4a06-ab58-6eb0ebf33840,Hill,James,1993-10-28,Male,Divorced,1,"Teacher, early years/pre",28180.96,High School,"94113 King Harbor
Turnerport, AR 27118",001-653-425-4804,1,Corporate,Phone,428,27,25773.16,1,Service Issues,2024-05-31,5880.55,3,2
92186,02c42815-039f-48df-995a-7f3d9e5c77e8,Duncan,Tyler,1974-01-11,Male,Single,4,Chartered certified accountant,57433.6,High School,"6275 Tiffany Islands Suite 924
Port Alicia, PA 66506",001-811-214-0522x91195,21,SME,Phone,363,12,30328.45,0,,,133815.47,5,2
69565,10360d82-c500-4616-9b2e-8e2389401388,Chapman,Jennifer,2000-09-29,Male,Married,3,"Scientist, forensic",75089.1,Diploma,"3150 Pamela Extensions Suite 193
Burnshaven, DC 69625",(583)373-0977x9784,26,SME,Email,757,23,48501.67,0,,,186888.77,1,10
73313,5bac3f2b-8506-48ae-8c03-c32481c6a1ea,Gibson,Jermaine,1949-06-17,Female,Divorced,2,Psychotherapist,14773.43,Bachelor's,"2010 Vaughn Parkways Apt. 166
Antonioport, AZ 25758",+1-956-431-3762,1,SME,Email,601,8,26755.47,0,,,186202.39,5,0
30516,4277203d-8570-4c9b-8023-fcc36042397a,Hammond,Norman,1965-02-18,Female,Divorced,4,Database administrator,59492.17,Diploma,"459 Laurie Dale
Port Mackenzieshire, MH 01064",+1-930-355-2321x94777,13,SME,Phone,374,19,10623.8,0,,,191673.71,1,7
34670,2d485cc0-8734-4a94-9cbe-b0cce59749e2,Collins,Angelica,1972-04-20,Male,Married,2,Herpetologist,76518.97,Diploma,"283 Chelsea View
Kirktown, VT 96513",001-412-593-9036x61721,30,SME,Email,700,28,30394.48,0,,,81235.69,2,4
19517,3f70a450-58cf-4d7d-9109-23c569141dbd,Levy,Justin,2005-11-04,Female,Divorced,4,Occupational hygienist,34452.38,High School,"7858 Wilson Skyway Apt. 651
New Erin, AK 65060",001-544-841-8721,1,Corporate,Phone,533,10,21140.5,1,Relocation,2024-03-22,5790.55,2,1
20341,c961e8d6-01da-4d8a-8783-f4c29b1aa84d,Walker,Tracy,1959-01-02,Male,Divorced,4,Bonds trader,83296.81,Bachelor's,"6921 Gonzalez Center Suite 104
Richardborough, MA 36659",001-383-211-6051x66557,3,SME,Email,553,12,35916.95,0,,,215995.84,1,0
19084,e41a2de8-1868-450b-b042-7454028a0a41,Bailey,Karen,1979-05-06,Female,Single,1,Leisure centre manager,34677.25,Bachelor's,"0177 Leonard Rapids
Port Julieburgh, OH 04755",(662)753-3371,13,SME,Email,637,19,20284.22,1,Service Issues,2024-01-11,48807.71,2,8
2190,ff5f49d4-4c7b-4adb-abf4-57c633747b01,Huff,Jennifer,1964-03-25,Male,Divorced,3,Music therapist,34366.46,Diploma,"Unit 1156 Box 7550
DPO AE 71903",001-439-619-4894x91886,6,Retail,Phone,317,24,22915.15,0,,,189279.31,4,2
57190,aea35862-e75f-4f15-abc0-76226f72fc27,Cook,David,1991-07-30,Female,Single,0,"Production designer, theatre/television/film",14132.25,Bachelor's,"850 Fowler Rue Apt. 527
West Matthew, KY 86627",(541)215-0880x626,14,Retail,Phone,387,29,2315.13,0,,,150911.44,3,2
43983,b4eb099b-7e6a-4f21-85d8-297bd60e4077,Swanson,Miguel,1980-05-27,Male,Single,0,Seismic interpreter,24391.28,Bachelor's,"29198 Jose Junctions Apt. 943
South Jerry, MD 43427",001-220-420-8515x179,30,Corporate,Phone,343,29,44890.94,1,Relocation,2024-01-09,33323.1,5,7
50047,f2bc128d-7fe8-45a1-aa1f-bc37cedfeb3d,Wong,Bradley,1968-09-17,Female,Single,4,"Optician, dispensing",64027.54,Master's,"498 David Street Apt. 645
Justinborough, OH 60105",001-795-495-2046x3218,4,Corporate,Phone,508,16,44830.59,0,,,200170.53,5,10
107278,f558278c-9aa5-4fc6-89d9-fadd028078f3,Page,Cassandra,1957-01-02,Female,Married,0,Animal technologist,9951.39,Master's,"683 Brent Lane
North Stephaniemouth, WV 40495",001-679-331-2602,10,SME,Email,410,24,27745.06,1,Relocation,2024-05-04,25795.86,2,5
40484,8c7c9222-962d-46b9-b69c-d46a0dc51aa5,Santos,Joseph,1980-03-14,Female,Divorced,3,"Engineer, technical sales",28570.6,Bachelor's,"0942 Rivera Burgs
West Williamchester, VT 26869",629-678-9864x611,7,Retail,Phone,417,7,32751.59,0,,,177246.7,1,0
112731,b564de97-7389-4d8d-8c4f-7b74b1aa89ce,Davis,Jason,1960-02-23,Female,Married,1,"Engineer, building services",97326.19,Bachelor's,"8340 Lozano Square Suite 123
Jeremyton, MN 88011",2404358461,8,Retail,Phone,741,29,17256.28,0,,,177893.4,3,9
69729,5da77980-37f4-4882-acdb-38ec540acd26,Berg,Shawna,1984-03-06,Female,Single,2,Agricultural engineer,59769.93,Master's,"6121 Rice Well Suite 258
Anthonystad, UT 87328",+1-230-809-4984,18,Retail,Email,411,28,44923.43,0,,,171988.68,5,6
78264,e57b6f89-75b3-4c15-9aac-71dbede2a7ed,Smith,Tara,1995-02-16,Female,Married,5,"Teacher, early years/pre",59820.55,Diploma,"68978 Scott Highway Apt. 190
Lake George, HI 90773",717-479-0787,13,SME,Phone,770,6,40118.71,0,,,174595.95,3,6
35120,089ea576-4563-445f-854d-87ee9258866a,James,Adrian,1953-01-09,Female,Divorced,2,Health and safety inspector,89462.2,Master's,"901 Harris Curve
Donaldfort, UT 88935",(716)594-6513x5143,15,Corporate,Phone,698,7,40968.74,0,,,147765.63,3,3
40716,f4439636-6bea-4eba-9474-1bf4ab969ac1,Rivera,Robert,1997-06-16,Male,Single,2,Copy,87025.07,Diploma,"92142 Jill Crescent
East Brandon, FM 78619",001-575-775-8162x1700,23,SME,Email,466,29,41851.08,0,,,244538.57,5,5
31639,72716584-cb36-4303-8c2d-ab7a5d1cc8e7,Johnson,Kendra,1958-10-02,Female,Single,4,"Engineer, structural",86130.88,Diploma,"4645 Sergio Mills
Port Sarahmouth, IN 49021",5494080816,24,Retail,Phone,559,13,7026.4,0,,,194698.48,1,5
42901,fad51aa3-c348-4b33-828f-b776343f42f0,Cruz,Amy,2002-01-02,Female,Divorced,4,Community pharmacist,88190.97,High School,"76238 Bruce Village Suite 508
North Tracy, NM 86374",665.369.3974x5516,9,Retail,Phone,602,4,32491.64,0,,,120912.56,2,3
49420,a66747bb-f272-486c-82f6-bdc1c3f0635c,Campbell,Timothy,2005-01-12,Female,Married,2,Glass blower/designer,86614.44,Bachelor's,"524 Rita Plains
Lawrencemouth, VA 69608",+1-996-909-7906x2756,30,Corporate,Phone,363,2,35733.89,0,,,147802.73,2,4
94270,f172b14f-47b4-412b-97f6-9be23f7acb54,Mercado,Kyle,1999-12-28,Female,Single,4,Sports therapist,67666.78,Diploma,"273 Harris Canyon
Adkinsmouth, WA 99769",544.233.8721x92491,13,SME,Email,638,21,17529.36,0,,,57113.35,5,9
72505,23e6149b-4a64-4f80-a598-223b269c86d3,Cain,Nathan,1975-08-14,Male,Single,5,Senior tax professional/tax inspector,11707.25,High School,"69439 Evans Prairie
Lake Randallmouth, NY 09651",+1-565-560-8430x99648,27,Retail,Email,416,21,6280.18,0,,,56116.74,3,5
84437,86521b55-499e-41e3-8309-d114dac1979d,Nelson,Dana,1971-01-11,Female,Single,2,Artist,26133.78,Master's,"82466 Robinson Mission Suite 722
Michelleberg, PA 68705",001-816-638-1180x95747,24,Retail,Email,660,8,20671.63,0,,,60017.66,3,4
110021,3d91a6c8-d902-43de-af83-b26dadc576f4,Leach,Beverly,1958-10-11,Female,Divorced,4,"Surveyor, building",74428.04,Bachelor's,"7924 Lewis Spring Apt. 749
Hallberg, SC 35119",(865)427-3118x168,2,Corporate,Email,324,13,32229.01,0,,,103865.3,5,1
87782,b9ffc4ec-f8eb-4515-a9ba-97746a94c407,Leach,Patrick,1977-01-22,Male,Married,2,Public relations account executive,89575.14,Master's,"1001 Barker Parkways Suite 442
Donaldport, HI 51834",(358)994-9493x1358,26,Retail,Phone,644,15,25755.02,0,,,139304.49,4,0
49485,096210c2-fb9d-467b-81f9-4fa56e085b16,Griffin,Chloe,1963-09-06,Female,Divorced,4,Curator,86463.82,High School,"28158 Debra Ramp
Lake Thomasfurt, VT 36780",(379)454-2065x0611,25,Retail,Phone,638,8,13522.57,0,,,190526.2,3,7
52729,6cb101b5-b415-4990-940b-4a26a568e23b,Mendoza,Derek,1997-10-21,Male,Divorced,3,Clinical biochemist,30085.04,Diploma,"2487 Brandon Landing Apt. 367
Codyside, MH 54432",631-301-1208,3,Corporate,Email,725,13,32478.19,0,,,4503.49,2,2
74883,671ba993-d973-418c-994d-eea9189999fd,Jennings,Drew,1976-06-28,Female,Married,1,"Production assistant, television",26191.56,High School,"110 Theresa Plains
Clarkmouth, PW 96276",(656)200-7232,10,SME,Email,670,17,21637.35,0,,,108815.38,3,0
46565,4d6cc37a-4164-4c27-a163-ff29deecf768,Oconnor,Amy,1996-02-12,Female,Married,1,Sports therapist,38189.6,Bachelor's,"6439 Delgado Turnpike Suite 980
New Karen, TX 39638",+1-520-452-5922,9,SME,Email,423,28,15124.25,0,,,231670.59,5,8
58747,d0e895a2-3730-4aac-8ec3-4b6c2ed6204f,Jones,Brenda,1968-05-22,Male,Divorced,4,Hospital pharmacist,57660.13,High School,"468 Duncan Lakes Apt. 885
Warehaven, NC 86257",+1-461-886-6548x78817,13,Retail,Email,368,15,5403.12,0,,,160421.82,1,9
39778,015beadb-04ed-4ba8-a176-fdaefbcf9d65,House,Jessica,1975-10-22,Male,Married,4,"Horticulturist, commercial",26774.37,Diploma,"11530 Ann Causeway
Jamesfurt, OK 00805",694.815.3763,1,Corporate,Email,574,4,18049.37,0,,,113219.56,3,6
71142,08aa3c53-da07-4a8f-868b-2601893b9049,Henson,Ronald,1984-12-01,Female,Divorced,2,Mental health nurse,21567.07,Bachelor's,"Unit 8905 Box 1326
DPO AP 42794",001-924-798-3345x3426,27,SME,Phone,707,5,42998.06,1,Relocation,2024-06-15,50149.05,1,7
72367,340faf52-89a7-480b-8997-23293d341b39,Johnson,Colleen,1951-05-13,Female,Single,2,"Teacher, secondary school",27569.06,High School,"009 Anthony Hills
East Brett, PR 03993",836.727.4121x671,23,Corporate,Phone,413,21,40155.31,1,Better Offers Elsewhere,2024-01-03,28780.1,3,6
39392,46708544-401a-4799-b0b2-63e7d29bc278,Grant,Katrina,1957-10-09,Female,Divorced,3,"Engineer, energy",86434.18,Master's,"3987 Patton Inlet
Jacobburgh, NC 38244",353.453.4374,12,SME,Phone,771,2,48167.69,0,,,142832.16,1,10
35938,fd199f84-5b96-4c36-8a41-fc6595f1fcb3,Russell,Jacob,1967-11-17,Male,Divorced,2,Environmental consultant,14707.71,High School,"40431 Phillips Shoal
Portertown, PA 28475",(693)525-5700x6212,10,Corporate,Email,406,27,7234.67,0,,,69379.04,5,6
74772,733ff863-ec6e-4474-ad4f-dc6bcd7bbfd0,Powell,Stephen,1979-08-25,Male,Single,1,Pharmacologist,88911.57,Master's,"224 Kent Extension
New Brenda, MD 32450",769-799-2005x414,18,Retail,Email,492,27,26085.83,0,,,52340.24,4,8
8559,cda83d75-8002-485f-885e-4b3f214acae8,Martin,Devin,1968-12-26,Male,Married,2,"Scientist, physiological",7518.38,High School,"582 Campbell Crescent Suite 635
Elliottmouth, DC 24043",621.899.5641,12,Retail,Phone,689,14,20762.17,0,,,153466.14,5,10
96223,8a75022f-b4d1-43fd-9551-017aef101636,Richardson,Richard,1977-05-28,Male,Single,1,Amenity horticulturist,92124.31,Bachelor's,"8116 Annette View
East Zacharymouth, MO 64433",245-520-9127x86143,21,Retail,Phone,752,14,45333.28,0,,,148304.4,4,10
44557,9b4e34e1-33b4-4531-8845-4c417ef30f26,Taylor,Julian,1974-04-02,Male,Married,5,"Designer, interior/spatial",99360.99,Master's,"057 Christian Square
Jasonberg, TN 93914",240.279.7032x578,24,Retail,Phone,764,26,33202.41,0,,,188625.88,5,9
55219,75b7f696-1c09-47f0-a906-5c75ea8ad00b,Montes,Robert,1964-02-04,Female,Divorced,3,"Surveyor, insurance",35307.95,Diploma,"441 Anthony Shoals Apt. 244
New John, OH 33297",(535)749-5059x5802,3,Corporate,Email,639,22,36914.78,0,,,249912.49,3,4
80140,23e30aef-b2cd-4700-a5ce-6c3915481b37,Melton,Gary,1970-09-25,Male,Married,1,Facilities manager,25688.29,Bachelor's,"PSC 4409, Box 4388
APO AE 88798",6544588687,6,SME,Email,465,2,25767.44,0,,,113971.94,2,5
98358,8fadf596-4ce4-41fc-9c50-911fdb3110f7,Griffin,Jessica,1978-11-28,Male,Married,5,Educational psychologist,56146.19,High School,"USNS Martinez
FPO AE 20571",518.572.6272x29209,5,SME,Phone,488,5,34445.01,0,,,3628.61,5,0
41600,1030637d-c508-4f70-a575-003cd723697c,Smith,Jessica,1992-06-24,Female,Divorced,2,Fish farm manager,90783.97,Master's,"9167 Mark Tunnel
Pattyport, CA 54857",(299)395-6058x91080,5,Corporate,Email,837,30,27117.92,0,,,49122.6,4,7
47020,a847d527-d619-4f1c-a13e-15547d068447,Ramos,Anthony,1983-02-21,Female,Single,4,Community education officer,47966.77,Master's,"06470 Margaret Lane
Richardtown, TX 94909",472.856.0294,10,SME,Email,610,7,41993.63,0,,,229025.41,5,3
68152,686499e6-516a-43da-a736-737b4de4b0f4,Johnson,Janice,1956-04-06,Female,Single,3,Firefighter,24734.42,Bachelor's,"339 Murray Ports
Davidview, NC 14922",(816)613-3001,2,SME,Email,454,24,38644.53,0,,,202430.53,5,7
20256,24c80952-eab9-487c-966a-cfa6ee196f44,Garza,Crystal,1972-04-19,Female,Married,3,Publishing rights manager,95875.47,Bachelor's,"570 Thomas Spring
Tonybury, NV 06121",001-577-648-5952,30,Retail,Email,321,29,2096.35,0,,,69228.31,4,0
36708,7e4a6f3a-c63b-4773-8279-d012de3ea96d,Clark,Krista,1990-02-02,Male,Divorced,5,Architect,91954.63,Bachelor's,"00039 Wiley Roads
Lake Mario, GU 37563",304.299.1165,28,Corporate,Phone,807,24,12460.7,0,,,38297.39,3,2
20183,fb2f4a5e-611e-4c0f-88cd-c901ad3fe5d7,Norman,Clayton,1975-10-23,Male,Divorced,0,"Engineer, aeronautical",37326.43,Master's,"2592 Singleton Viaduct
Ashleyfort, NC 74391",471.765.0779x883,20,Corporate,Email,777,3,12096.91,0,,,67757.76,2,1
82733,64a5d09e-ed6a-478e-a81b-f9d9eb88aa85,Gibbs,Erin,1973-08-03,Male,Divorced,5,"Research officer, political party",73744.63,High School,"6989 Anderson Fields Suite 335
Wrightbury, OK 33866",269-494-9341x803,21,SME,Phone,616,30,40294.05,0,,,115213.2,2,4
24011,2796e4bc-1312-4bd4-afe8-7a0f918a2112,Owens,Jim,1964-08-07,Male,Married,0,Waste management officer,33820.18,Bachelor's,"607 Hernandez Pines Suite 527
Bakertown, TX 40548",9404173256,14,SME,Phone,603,3,48960.72,0,,,164136.27,1,8
83629,526985ec-3d36-4e06-8f9c-46982ac7a684,Walker,Robert,1970-04-29,Male,Divorced,2,Graphic designer,46054.31,Bachelor's,"156 Franco Underpass Apt. 827
Jasonchester, PW 67984",(637)564-9651x7624,22,Retail,Phone,486,28,31866.17,0,,,177917.88,2,7
113412,000a6d34-a715-4bde-a74b-25e6f113ebea,Meyers,Michael,1982-03-31,Male,Divorced,1,"Education officer, community",80581.58,Master's,"1357 Brooks Park
Port Cathy, AS 96158",001-772-893-5610x020,7,Corporate,Email,378,15,39450.36,0,,,179252.51,4,9
71704,d51f902e-e2f1-4b65-8870-5d07b2f70a0e,Swanson,Karen,1954-09-20,Female,Divorced,1,Clinical embryologist,12433.6,Master's,"2153 Buckley Vista Suite 579
Port Kylechester, NC 34580",+1-731-784-4668x406,6,SME,Email,335,11,37679.75,1,Relocation,2024-06-24,21517.64,5,5
79290,7a63b08e-0b63-424d-a838-ed75ac89031d,Brown,Natasha,1989-11-10,Female,Divorced,4,Fish farm manager,49346.12,Master's,"1930 Jose Flat Apt. 573
Robertshire, OH 77800",(916)584-3351x5487,13,Corporate,Email,475,15,12009.61,0,,,49694.06,3,6
66995,a2263168-6a7a-43ed-ba6a-d9084d08ece6,Andrews,Nicholas,1959-07-14,Male,Single,1,"Biochemist, clinical",50097.2,Master's,"523 Mora Via
Natalieville, UT 04929",810-232-5234x490,23,Retail,Email,571,12,44348.22,0,,,207184.66,2,5
112465,698dcce0-4f45-4683-b570-b0dd4a49236a,Raymond,Mark,1971-09-16,Male,Married,4,Theatre stage manager,72254.72,Master's,"891 Jones Parks
Murphyfort, AK 42109",001-985-984-8160x8911,6,Retail,Email,813,7,29897.34,0,,,140574.61,2,2
102123,1b1b18bf-7f5e-4f92-96f5-69bc8a451145,Houston,Pamela,1971-01-14,Female,Married,2,Community pharmacist,27857.22,Bachelor's,"786 Susan Glens
Jacobsland, GA 20183",201-945-0673,15,SME,Email,477,4,47705.03,1,Account Closure,2024-07-23,37030.31,1,6
73113,e4daf27b-fac9-402e-9215-da83bb25993f,Mathis,Kenneth,1953-04-26,Female,Married,2,"Clinical scientist, histocompatibility and immunogenetics",26772.26,Diploma,"471 Jerry Union
East Dawn, VA 69062",554-299-8784,5,Corporate,Phone,751,5,23909.43,0,,,173782.51,4,7
40531,b99cd227-ec42-451e-9fea-f74378f802ef,Garner,Jasmine,1971-08-12,Male,Divorced,1,Diagnostic radiographer,8157.24,Bachelor's,"62680 Melendez Haven Apt. 254
Leeberg, ND 88807",949.342.6009x51862,28,SME,Phone,458,6,21849.11,1,Relocation,2024-02-08,26456.13,1,8
93067,f76856e4-bd76-4123-a28e-1e7151cda5e4,Edwards,Jordan,2002-04-01,Female,Divorced,5,Comptroller,67729.91,Master's,"3075 Jennifer Valleys Suite 790
Hillburgh, AR 64285",628.908.8935,4,Retail,Phone,444,2,5160.48,0,,,193986.56,5,7
64286,811d1666-e9d3-443e-9b8e-a7a0e0478320,Brown,John,1948-12-14,Male,Married,5,Minerals surveyor,21539.46,Diploma,"Unit 2662 Box 7881
DPO AE 74330",547.616.2188,7,SME,Phone,494,7,9636.02,0,,,83319.66,4,4
57626,749570e1-29b9-434c-a8ac-ea0f883a6125,Allen,Stephanie,1988-02-08,Female,Divorced,1,Water quality scientist,18946.26,High School,"9351 Murray Forest
New Jaredview, NV 94292",(210)253-0774,26,Retail,Phone,392,2,33383.33,0,,,197428.36,1,8
104805,607b8bd8-2c59-42e9-b30a-d1d520b16173,Hall,Julia,1974-11-01,Female,Married,2,"Geologist, wellsite",70927.92,Bachelor's,"91835 Christopher Lake
Sanchezstad, NV 59411",(435)260-9744x17870,21,Retail,Phone,630,22,20792.55,0,,,169668.33,3,0
3518,b18af5f8-a684-4547-a996-c89efba9de1f,Mann,Miguel,1991-12-28,Female,Divorced,0,Product/process development scientist,99999.39,Master's,"USCGC Howard
FPO AA 39865",895-204-9781x847,25,Retail,Email,372,14,42299.2,0,,,137192.99,2,0
77267,e3e4a602-38fa-4d9f-836d-57d1732a002d,Johnson,Jennifer,2000-06-23,Male,Single,4,Arts administrator,89732.49,High School,"78573 Duke Spurs Apt. 200
Pachecohaven, FL 54616",7975641455,27,SME,Phone,442,3,1075.61,0,,,227891.94,2,9
